match_participant_1,match_participant_2,game_in_match_id,player_O,player_X,winner,moves,time_seconds,game_global_id
Gemini2.5 Pro P6,LeChat P8,1,Gemini2.5 Pro P6,LeChat P8,Gemini2.5 Pro P6,35,8.153223991394043,1841
LeChat P6,o1 P8,0,o1 P8,LeChat P6,LeChat P6,40,11.551042795181274,1842
LeChat P6,o1 P8,1,LeChat P6,o1 P8,draw,42,14.699819326400757,1843
LeChat P6,Negamax4 P6,0,Negamax4 P6,LeChat P6,draw,42,0.49854254722595215,1844
LeChat P6,Negamax4 P6,1,LeChat P6,Negamax4 P6,Negamax4 P6,34,0.5800507068634033,1845
Gemini2.5 Flash Thinking P6,o4-mini-high P12,0,Gemini2.5 Flash Thinking P6,o4-mini-high P12,o4-mini-high P12,26,5.552995681762695,1846
Gemini2.5 Flash Thinking P6,o4-mini-high P12,1,o4-mini-high P12,Gemini2.5 Flash Thinking P6,o4-mini-high P12,7,2.3452091217041016,1847
Negamax4 P6,gpt4o P10,0,Negamax4 P6,gpt4o P10,gpt4o P10,40,9.392853498458862,1848
Negamax4 P6,gpt4o P10,1,gpt4o P10,Negamax4 P6,gpt4o P10,39,9.787872076034546,1849
gpt4o P6,o4-mini-high P12,0,gpt4o P6,o4-mini-high P12,draw,42,15.71191954612732,1850
gpt4o P6,o4-mini-high P12,1,o4-mini-high P12,gpt4o P6,draw,42,17.15504026412964,1851
Gemini2.5 Flash Thinking P8,o4-mini-high P8,0,Gemini2.5 Flash Thinking P8,o4-mini-high P8,draw,42,1.0765964984893799,1852
Gemini2.5 Flash Thinking P8,o4-mini-high P8,1,o4-mini-high P8,Gemini2.5 Flash Thinking P8,o4-mini-high P8,7,0.45903778076171875,1853
Negamax3 P6,Negamax5 P10,0,Negamax3 P6,Negamax5 P10,Negamax5 P10,28,9.185822248458862,1854
Negamax3 P6,Negamax5 P10,1,Negamax5 P10,Negamax3 P6,Negamax5 P10,33,6.958112716674805,1855
Gemini2.5 Pro P4 T0.25,claude3.7-sonnet P6,0,claude3.7-sonnet P6,Gemini2.5 Pro P4 T0.25,Gemini2.5 Pro P4 T0.25,30,4.58040976524353,1856
Gemini2.5 Pro P4 T0.25,claude3.7-sonnet P6,1,Gemini2.5 Pro P4 T0.25,claude3.7-sonnet P6,Gemini2.5 Pro P4 T0.25,27,5.554497241973877,1857
o3 P10,o3 P6,0,o3 P6,o3 P10,o3 P6,21,8.058712720870972,1858
o3 P10,o3 P6,1,o3 P10,o3 P6,o3 P6,18,5.113952398300171,1859
Negamax5B P6,claude3.7-sonnet P8,0,Negamax5B P6,claude3.7-sonnet P8,claude3.7-sonnet P8,32,5.212465286254883,1860
Negamax5B P6,claude3.7-sonnet P8,1,claude3.7-sonnet P8,Negamax5B P6,draw,42,5.492986679077148,1861
Negamax4 P6,gemini-flash-2.0 P8,0,Negamax4 P6,gemini-flash-2.0 P8,Negamax4 P6,19,3.3963050842285156,1862
Negamax4 P6,gemini-flash-2.0 P8,1,gemini-flash-2.0 P8,Negamax4 P6,draw,42,3.7893338203430176,1863
Qwen3 P6,o3 P10,0,Qwen3 P6,o3 P10,Qwen3 P6,15,4.861429691314697,1864
Qwen3 P6,o3 P10,1,o3 P10,Qwen3 P6,o3 P10,17,5.668005466461182,1865
Negamax3 P8,gemini-flash-2.0 P8,0,Negamax3 P8,gemini-flash-2.0 P8,Negamax3 P8,7,2.148198127746582,1866
Negamax3 P8,gemini-flash-2.0 P8,1,gemini-flash-2.0 P8,Negamax3 P8,gemini-flash-2.0 P8,29,6.285553216934204,1867
Negamax4 P4 T0.25,gemini-flash-2.0-thinking P8,0,Negamax4 P4 T0.25,gemini-flash-2.0-thinking P8,gemini-flash-2.0-thinking P8,32,6.6730945110321045,1868
Negamax4 P4 T0.25,gemini-flash-2.0-thinking P8,1,gemini-flash-2.0-thinking P8,Negamax4 P4 T0.25,draw,42,7.28415060043335,1869
gemini-flash-2.0 P8,gpt4o P6,0,gpt4o P6,gemini-flash-2.0 P8,gpt4o P6,11,6.334069490432739,1870
gemini-flash-2.0 P8,gpt4o P6,1,gemini-flash-2.0 P8,gpt4o P6,draw,42,12.087575912475586,1871
Default Bot,gpt4o P10,0,Default Bot,gpt4o P10,gpt4o P10,10,4.296884536743164,1872
Default Bot,gpt4o P10,1,gpt4o P10,Default Bot,gpt4o P10,7,3.6013195514678955,1873
gemini-flash-2.0 P8,gemini-flash-2.0-thinking P8,0,gemini-flash-2.0 P8,gemini-flash-2.0-thinking P8,gemini-flash-2.0-thinking P8,22,13.126681804656982,1874
gemini-flash-2.0 P8,gemini-flash-2.0-thinking P8,1,gemini-flash-2.0-thinking P8,gemini-flash-2.0 P8,gemini-flash-2.0-thinking P8,23,8.123728036880493,1875
LeChat P6,Negamax5B P10,0,Negamax5B P10,LeChat P6,draw,42,4.573906421661377,1876
LeChat P6,Negamax5B P10,1,LeChat P6,Negamax5B P10,draw,42,5.190459728240967,1877
Negamax3 P8,claude3.7-sonnet P6,0,Negamax3 P8,claude3.7-sonnet P6,claude3.7-sonnet P6,22,5.839516878128052,1878
Negamax3 P8,claude3.7-sonnet P6,1,claude3.7-sonnet P6,Negamax3 P8,claude3.7-sonnet P6,21,10.621450424194336,1879
Negamax3 P8,r1 T0.5,0,Negamax3 P8,r1 T0.5,Negamax3 P8,7,2.296701669692993,1880
Negamax3 P8,r1 T0.5,1,r1 T0.5,Negamax3 P8,Negamax3 P8,10,4.199371337890625,1881
Gemini2.5 Flash Thinking P8,Gemini2.5 Pro P4 T0.25,0,Gemini2.5 Pro P4 T0.25,Gemini2.5 Flash Thinking P8,Gemini2.5 Pro P4 T0.25,7,0.636561393737793,1882
Gemini2.5 Flash Thinking P8,Gemini2.5 Pro P4 T0.25,1,Gemini2.5 Flash Thinking P8,Gemini2.5 Pro P4 T0.25,draw,42,2.3307042121887207,1883
Gemini2.5 Pro P6,claude3.7-sonnet P6,0,claude3.7-sonnet P6,Gemini2.5 Pro P6,Gemini2.5 Pro P6,36,9.094310283660889,1884
Gemini2.5 Pro P6,claude3.7-sonnet P6,1,Gemini2.5 Pro P6,claude3.7-sonnet P6,Gemini2.5 Pro P6,9,2.3952131271362305,1885
claude3.7-sonnet P8,gemini-flash-2.0 P6,0,claude3.7-sonnet P8,gemini-flash-2.0 P6,claude3.7-sonnet P8,17,3.5338094234466553,1886
claude3.7-sonnet P8,gemini-flash-2.0 P6,1,gemini-flash-2.0 P6,claude3.7-sonnet P8,gemini-flash-2.0 P6,9,2.016177177429199,1887
Negamax2 P6,Negamax4 P4 T0.25,0,Negamax2 P6,Negamax4 P4 T0.25,Negamax4 P4 T0.25,30,0.25252723693847656,1888
Negamax2 P6,Negamax4 P4 T0.25,1,Negamax4 P4 T0.25,Negamax2 P6,Negamax4 P4 T0.25,35,0.25801944732666016,1889
Negamax P6,Negamax3 P6,0,Negamax P6,Negamax3 P6,Negamax3 P6,38,3.5773167610168457,1890
Negamax P6,Negamax3 P6,1,Negamax3 P6,Negamax P6,Negamax P6,38,3.0827763080596924,1891
Negamax2 P6,gemini-flash-2.0 P8,0,Negamax2 P6,gemini-flash-2.0 P8,Negamax2 P6,7,1.5671417713165283,1892
Negamax2 P6,gemini-flash-2.0 P8,1,gemini-flash-2.0 P8,Negamax2 P6,Negamax2 P6,10,2.6012320518493652,1893
Default Bot,o3 P6,0,Default Bot,o3 P6,o3 P6,20,1.1971068382263184,1894
Default Bot,o3 P6,1,o3 P6,Default Bot,o3 P6,9,0.6565632820129395,1895
Gemma2 P6,LeChat P8,0,Gemma2 P6,LeChat P8,Gemma2 P6,7,2.255701780319214,1896
Gemma2 P6,LeChat P8,1,LeChat P8,Gemma2 P6,Gemma2 P6,12,3.7428340911865234,1897
Negamax2 P6,claude3.7-sonnet P10,0,Negamax2 P6,claude3.7-sonnet P10,claude3.7-sonnet P10,22,3.3463022708892822,1898
Negamax2 P6,claude3.7-sonnet P10,1,claude3.7-sonnet P10,Negamax2 P6,claude3.7-sonnet P10,21,3.545814037322998,1899
Gemma2 P6,claude3.7-sonnet-thinking P8,0,claude3.7-sonnet-thinking P8,Gemma2 P6,claude3.7-sonnet-thinking P8,11,2.91975736618042,1900
Gemma2 P6,claude3.7-sonnet-thinking P8,1,Gemma2 P6,claude3.7-sonnet-thinking P8,claude3.7-sonnet-thinking P8,12,3.967851161956787,1901
Gemma2 P8,Negamax4 P6,0,Negamax4 P6,Gemma2 P8,Negamax4 P6,27,5.577496767044067,1902
Gemma2 P8,Negamax4 P6,1,Gemma2 P8,Negamax4 P6,Negamax4 P6,32,7.123131990432739,1903
QwQ P6,o4-mini-high P8,0,QwQ P6,o4-mini-high P8,o4-mini-high P8,38,10.786960363388062,1904
QwQ P6,o4-mini-high P8,1,o4-mini-high P8,QwQ P6,QwQ P6,32,10.619447946548462,1905
Gemini2.5 Pro P6,Negamax5B P6,0,Negamax5B P6,Gemini2.5 Pro P6,Gemini2.5 Pro P6,40,2.113691806793213,1906
Gemini2.5 Pro P6,Negamax5B P6,1,Gemini2.5 Pro P6,Negamax5B P6,Negamax5B P6,36,2.9682624340057373,1907
Gemini2.5 Pro P4 T0.25,Negamax4 P6,0,Negamax4 P6,Gemini2.5 Pro P4 T0.25,Negamax4 P6,35,0.85357666015625,1908
Gemini2.5 Pro P4 T0.25,Negamax4 P6,1,Gemini2.5 Pro P4 T0.25,Negamax4 P6,Negamax4 P6,36,0.8775815963745117,1909
Negamax5 P6,Negamax5B P6,0,Negamax5 P6,Negamax5B P6,draw,42,0.2645273208618164,1910
Negamax5 P6,Negamax5B P6,1,Negamax5B P6,Negamax5 P6,draw,42,0.25801682472229004,1911
Negamax5B P6,r1 T0.25,0,Negamax5B P6,r1 T0.25,Negamax5B P6,19,4.578406810760498,1912
Negamax5B P6,r1 T0.25,1,r1 T0.25,Negamax5B P6,Negamax5B P6,28,7.133131980895996,1913
Gemini2.5 Pro P6 T0.25,LeChat P8,0,LeChat P8,Gemini2.5 Pro P6 T0.25,Gemini2.5 Pro P6 T0.25,38,4.364394664764404,1914
Gemini2.5 Pro P6 T0.25,LeChat P8,1,Gemini2.5 Pro P6 T0.25,LeChat P8,Gemini2.5 Pro P6 T0.25,11,3.401299238204956,1915
gpt4o P8,r1 T0.5,0,gpt4o P8,r1 T0.5,gpt4o P8,11,6.39757227897644,1916
gpt4o P8,r1 T0.5,1,r1 T0.5,gpt4o P8,draw,42,18.43563747406006,1917
Negamax4 P6,Negamax5 P10,0,Negamax4 P6,Negamax5 P10,draw,42,4.114868640899658,1918
Negamax4 P6,Negamax5 P10,1,Negamax5 P10,Negamax4 P6,draw,42,3.8928425312042236,1919
claude3.7-sonnet P8,claude3.7-sonnet-thinking P8,0,claude3.7-sonnet P8,claude3.7-sonnet-thinking P8,claude3.7-sonnet-thinking P8,38,12.996159076690674,1920
claude3.7-sonnet P8,claude3.7-sonnet-thinking P8,1,claude3.7-sonnet-thinking P8,claude3.7-sonnet P8,claude3.7-sonnet-thinking P8,9,3.3157901763916016,1921
Random Bot,o4-mini-high P10,0,Random Bot,o4-mini-high P10,o4-mini-high P10,8,0.2030174732208252,1922
Random Bot,o4-mini-high P10,1,o4-mini-high P10,Random Bot,o4-mini-high P10,7,0.29552626609802246,1923
Negamax2 P6,gpt4o P10,0,Negamax2 P6,gpt4o P10,gpt4o P10,20,8.560765027999878,1924
Negamax2 P6,gpt4o P10,1,gpt4o P10,Negamax2 P6,gpt4o P10,23,8.229729175567627,1925
Negamax2 P6,Qwen3 P6,0,Negamax2 P6,Qwen3 P6,Qwen3 P6,22,4.156376123428345,1926
Negamax2 P6,Qwen3 P6,1,Qwen3 P6,Negamax2 P6,Qwen3 P6,21,3.6988255977630615,1927
LeChat P6,Negamax5B P6,0,Negamax5B P6,LeChat P6,draw,42,0.4915428161621094,1928
LeChat P6,Negamax5B P6,1,LeChat P6,Negamax5B P6,draw,42,0.5175449848175049,1929
Gemini2.5 Flash Thinking P8,claude3.7-sonnet P6,0,claude3.7-sonnet P6,Gemini2.5 Flash Thinking P8,claude3.7-sonnet P6,11,2.6612367630004883,1930
Gemini2.5 Flash Thinking P8,claude3.7-sonnet P6,1,Gemini2.5 Flash Thinking P8,claude3.7-sonnet P6,claude3.7-sonnet P6,32,5.787508487701416,1931
LeChat P6,Random Bot,0,Random Bot,LeChat P6,LeChat P6,8,0.16650867462158203,1932
LeChat P6,Random Bot,1,LeChat P6,Random Bot,LeChat P6,17,0.4895455837249756,1933
QwQ P6,claude3.7-sonnet-thinking P6,0,claude3.7-sonnet-thinking P6,QwQ P6,QwQ P6,32,11.783049583435059,1934
QwQ P6,claude3.7-sonnet-thinking P6,1,QwQ P6,claude3.7-sonnet-thinking P6,QwQ P6,33,10.258416175842285,1935
Negamax5B P6,gemini-flash-2.0 P6,0,Negamax5B P6,gemini-flash-2.0 P6,Negamax5B P6,39,1.1791050434112549,1936
Negamax5B P6,gemini-flash-2.0 P6,1,gemini-flash-2.0 P6,Negamax5B P6,Negamax5B P6,24,1.7166516780853271,1937
Default Bot,Negamax2 P8,0,Negamax2 P8,Default Bot,Negamax2 P8,13,0.9410881996154785,1938
Default Bot,Negamax2 P8,1,Default Bot,Negamax2 P8,Negamax2 P8,10,0.8120725154876709,1939
Gemini2.5 Pro P4 T0.25,Gemini2.5 Pro P6,0,Gemini2.5 Pro P6,Gemini2.5 Pro P4 T0.25,Gemini2.5 Pro P6,27,7.373149156570435,1940
Gemini2.5 Pro P4 T0.25,Gemini2.5 Pro P6,1,Gemini2.5 Pro P4 T0.25,Gemini2.5 Pro P6,draw,42,3.442809581756592,1941
claude3.7-sonnet P10,gemini-flash-2.0 P8,0,claude3.7-sonnet P10,gemini-flash-2.0 P8,claude3.7-sonnet P10,25,6.896114110946655,1942
claude3.7-sonnet P10,gemini-flash-2.0 P8,1,gemini-flash-2.0 P8,claude3.7-sonnet P10,claude3.7-sonnet P10,22,6.629091739654541,1943
o4-mini-high P12,o4-mini-high P6,0,o4-mini-high P6,o4-mini-high P12,draw,42,5.63450288772583,1944
o4-mini-high P12,o4-mini-high P6,1,o4-mini-high P12,o4-mini-high P6,draw,42,7.352145671844482,1945
LeChat P6,claude3.7-sonnet P10,0,claude3.7-sonnet P10,LeChat P6,LeChat P6,18,3.130779266357422,1946
LeChat P6,claude3.7-sonnet P10,1,LeChat P6,claude3.7-sonnet P10,claude3.7-sonnet P10,32,5.604495048522949,1947
Random Bot,o1 P8,0,Random Bot,o1 P8,o1 P8,8,4.933445453643799,1948
Random Bot,o1 P8,1,o1 P8,Random Bot,o1 P8,7,6.051531791687012,1949
claude3.7-sonnet-thinking P6,o4-mini-high P8,0,claude3.7-sonnet-thinking P6,o4-mini-high P8,o4-mini-high P8,42,3.645317554473877,1950
claude3.7-sonnet-thinking P6,o4-mini-high P8,1,o4-mini-high P8,claude3.7-sonnet-thinking P6,o4-mini-high P8,41,3.1057770252227783,1951
Gemma2 P6,o4-mini-high P10,0,Gemma2 P6,o4-mini-high P10,o4-mini-high P10,18,3.027264356613159,1952
Gemma2 P6,o4-mini-high P10,1,o4-mini-high P10,Gemma2 P6,o4-mini-high P10,17,2.5087220668792725,1953
Gemma2 P8,Negamax4 P4 T0.25,0,Negamax4 P4 T0.25,Gemma2 P8,Negamax4 P4 T0.25,17,4.118864059448242,1954
Gemma2 P8,Negamax4 P4 T0.25,1,Gemma2 P8,Negamax4 P4 T0.25,Negamax4 P4 T0.25,32,5.612497091293335,1955
Gemini2.5 Flash Thinking P8,o3 P6,0,Gemini2.5 Flash Thinking P8,o3 P6,draw,42,5.932021141052246,1956
Gemini2.5 Flash Thinking P8,o3 P6,1,o3 P6,Gemini2.5 Flash Thinking P8,o3 P6,13,2.070687770843506,1957
gemini-pro-2.0 P6,o1 P6,0,gemini-pro-2.0 P6,o1 P6,gemini-pro-2.0 P6,41,6.010039567947388,1958
gemini-pro-2.0 P6,o1 P6,1,o1 P6,gemini-pro-2.0 P6,draw,42,5.032444953918457,1959
LeChat P10,Negamax5B P10,0,Negamax5B P10,LeChat P10,draw,42,9.001800775527954,1960
LeChat P10,Negamax5B P10,1,LeChat P10,Negamax5B P10,draw,42,9.830377101898193,1961
Negamax P6,gemini-pro-2.0 P8,0,Negamax P6,gemini-pro-2.0 P8,gemini-pro-2.0 P8,22,11.09948468208313,1962
Negamax P6,gemini-pro-2.0 P8,1,gemini-pro-2.0 P8,Negamax P6,gemini-pro-2.0 P8,19,9.910377740859985,1963
gpt4o P8,o1 P8,0,gpt4o P8,o1 P8,gpt4o P8,35,25.25377106666565,1964
gpt4o P8,o1 P8,1,o1 P8,gpt4o P8,gpt4o P8,26,20.40581226348877,1965
Gemini2.5 Flash Thinking P6,Negamax2 P8,0,Negamax2 P8,Gemini2.5 Flash Thinking P6,Negamax2 P8,7,1.8496675491333008,1966
Gemini2.5 Flash Thinking P6,Negamax2 P8,1,Gemini2.5 Flash Thinking P6,Negamax2 P8,Negamax2 P8,40,4.309886693954468,1967
Gemini2.5 Flash Thinking P6,r1 T0.25,0,r1 T0.25,Gemini2.5 Flash Thinking P6,r1 T0.25,31,8.353236198425293,1968
Gemini2.5 Flash Thinking P6,r1 T0.25,1,Gemini2.5 Flash Thinking P6,r1 T0.25,r1 T0.25,24,6.322067022323608,1969
Negamax4 P4 T0.25,claude3.7-sonnet P10,0,Negamax4 P4 T0.25,claude3.7-sonnet P10,claude3.7-sonnet P10,32,4.720916986465454,1970
Negamax4 P4 T0.25,claude3.7-sonnet P10,1,claude3.7-sonnet P10,Negamax4 P4 T0.25,draw,42,5.341486692428589,1971
Qwen3 P6,claude3.7-sonnet P6,0,claude3.7-sonnet P6,Qwen3 P6,claude3.7-sonnet P6,15,4.585901737213135,1972
Qwen3 P6,claude3.7-sonnet P6,1,Qwen3 P6,claude3.7-sonnet P6,claude3.7-sonnet P6,16,2.9542720317840576,1973
Negamax2 P6,Negamax5B P8,0,Negamax2 P6,Negamax5B P8,Negamax5B P8,30,1.4556381702423096,1974
Negamax2 P6,Negamax5B P8,1,Negamax5B P8,Negamax2 P6,Negamax5B P8,27,1.2751100063323975,1975
LeChat P10,Negamax5 P8,0,Negamax5 P8,LeChat P10,draw,42,4.950443506240845,1976
LeChat P10,Negamax5 P8,1,LeChat P10,Negamax5 P8,draw,42,6.828611612319946,1977
Negamax5 P6,o3 P8,0,Negamax5 P6,o3 P8,Negamax5 P6,17,2.3347041606903076,1978
Negamax5 P6,o3 P8,1,o3 P8,Negamax5 P6,Negamax5 P6,16,3.6083269119262695,1979
Negamax5B P8,gpt4o P6,0,Negamax5B P8,gpt4o P6,draw,42,9.759870290756226,1980
Negamax5B P8,gpt4o P6,1,gpt4o P6,Negamax5B P8,draw,42,9.496349811553955,1981
o1 P8,o4-mini-high P6,0,o1 P8,o4-mini-high P6,o4-mini-high P6,40,16.975522994995117,1982
o1 P8,o4-mini-high P6,1,o4-mini-high P6,o1 P8,draw,42,21.675926685333252,1983
Negamax2 P6,claude3.7-sonnet P8,0,Negamax2 P6,claude3.7-sonnet P8,claude3.7-sonnet P8,22,3.3017945289611816,1984
Negamax2 P6,claude3.7-sonnet P8,1,claude3.7-sonnet P8,Negamax2 P6,claude3.7-sonnet P8,21,3.395305633544922,1985
QwQ P6,gpt4o P6,0,gpt4o P6,QwQ P6,QwQ P6,38,18.368130683898926,1986
QwQ P6,gpt4o P6,1,QwQ P6,gpt4o P6,gpt4o P6,32,16.957515716552734,1987
Negamax3 P8,claude3.7-sonnet P8,0,Negamax3 P8,claude3.7-sonnet P8,claude3.7-sonnet P8,22,5.366479873657227,1988
Negamax3 P8,claude3.7-sonnet P8,1,claude3.7-sonnet P8,Negamax3 P8,claude3.7-sonnet P8,21,8.809790849685669,1989
Negamax2 P8,o3 P8,0,Negamax2 P8,o3 P8,Negamax2 P8,29,7.7706944942474365,1990
Negamax2 P8,o3 P8,1,o3 P8,Negamax2 P8,Negamax2 P8,36,16.303959131240845,1991
Negamax4 P6,o4-mini-high P12,0,Negamax4 P6,o4-mini-high P12,draw,42,5.6410088539123535,1992
Negamax4 P6,o4-mini-high P12,1,o4-mini-high P12,Negamax4 P6,Negamax4 P6,38,6.6735968589782715,1993
Negamax3 P6,gemini-flash-2.0 P8,0,Negamax3 P6,gemini-flash-2.0 P8,Negamax3 P6,7,1.576636552810669,1994
Negamax3 P6,gemini-flash-2.0 P8,1,gemini-flash-2.0 P8,Negamax3 P6,Negamax3 P6,10,2.628742218017578,1995
Negamax5B P8,claude3.7-sonnet P6,0,Negamax5B P8,claude3.7-sonnet P6,claude3.7-sonnet P6,32,5.314976453781128,1996
Negamax5B P8,claude3.7-sonnet P6,1,claude3.7-sonnet P6,Negamax5B P8,Negamax5B P8,40,6.337574481964111,1997
claude3.7-sonnet-thinking P8,o4-mini-high P10,0,claude3.7-sonnet-thinking P8,o4-mini-high P10,claude3.7-sonnet-thinking P8,35,8.520261287689209,1998
claude3.7-sonnet-thinking P8,o4-mini-high P10,1,o4-mini-high P10,claude3.7-sonnet-thinking P8,draw,42,6.884118318557739,1999
LeChat P10,o3-mini-high P6,0,o3-mini-high P6,LeChat P10,o3-mini-high P6,35,8.603764057159424,2000
LeChat P10,o3-mini-high P6,1,LeChat P10,o3-mini-high P6,o3-mini-high P6,32,9.218828678131104,2001
o3 P6,o4-mini-high P10,0,o4-mini-high P10,o3 P6,o4-mini-high P10,11,2.2997047901153564,2002
o3 P6,o4-mini-high P10,1,o3 P6,o4-mini-high P10,o4-mini-high P10,22,4.566413879394531,2003
Gemini2.5 Flash Thinking P6,QwQ P6,0,QwQ P6,Gemini2.5 Flash Thinking P6,QwQ P6,7,4.00535774230957,2004
Gemini2.5 Flash Thinking P6,QwQ P6,1,Gemini2.5 Flash Thinking P6,QwQ P6,QwQ P6,16,8.779790163040161,2005
Negamax2 P6,gemini-pro-2.0 P8,0,Negamax2 P6,gemini-pro-2.0 P8,gemini-pro-2.0 P8,22,8.181734323501587,2006
Negamax2 P6,gemini-pro-2.0 P8,1,gemini-pro-2.0 P8,Negamax2 P6,gemini-pro-2.0 P8,19,7.807697772979736,2007
gemini-pro-2.0 P6,o3 P10,0,gemini-pro-2.0 P6,o3 P10,gemini-pro-2.0 P6,31,11.285504579544067,2008
gemini-pro-2.0 P6,o3 P10,1,o3 P10,gemini-pro-2.0 P6,gemini-pro-2.0 P6,30,9.844387292861938,2009
gpt4o P6,o4-mini-high P6,0,gpt4o P6,o4-mini-high P6,gpt4o P6,39,8.915296792984009,2010
gpt4o P6,o4-mini-high P6,1,o4-mini-high P6,gpt4o P6,draw,42,8.2377347946167,2011
gemini-flash-2.0-thinking P6,r1 T0.5,0,r1 T0.5,gemini-flash-2.0-thinking P6,gemini-flash-2.0-thinking P6,16,5.340977430343628,2012
gemini-flash-2.0-thinking P6,r1 T0.5,1,gemini-flash-2.0-thinking P6,r1 T0.5,gemini-flash-2.0-thinking P6,19,5.431987762451172,2013
Negamax2 P8,Negamax4 P6,0,Negamax2 P8,Negamax4 P6,Negamax4 P6,32,2.82024884223938,2014
Negamax2 P8,Negamax4 P6,1,Negamax4 P6,Negamax2 P8,Negamax4 P6,35,2.510723352432251,2015
Gemini2.5 Pro P6,claude3.7-sonnet P10,0,claude3.7-sonnet P10,Gemini2.5 Pro P6,Gemini2.5 Pro P6,36,9.116820573806763,2016
Gemini2.5 Pro P6,claude3.7-sonnet P10,1,Gemini2.5 Pro P6,claude3.7-sonnet P10,Gemini2.5 Pro P6,9,2.6987392902374268,2017
LeChat P8,Negamax2 P6,0,Negamax2 P6,LeChat P8,Negamax2 P6,7,1.696650505065918,2018
LeChat P8,Negamax2 P6,1,LeChat P8,Negamax2 P6,LeChat P8,39,3.9603562355041504,2019
Negamax5 P6,Random Bot,0,Negamax5 P6,Random Bot,Negamax5 P6,7,0.05099987983703613,2020
Negamax5 P6,Random Bot,1,Random Bot,Negamax5 P6,Negamax5 P6,8,0.06050896644592285,2021
Negamax3 P8,o4-mini-high P8,0,Negamax3 P8,o4-mini-high P8,o4-mini-high P8,30,2.792743444442749,2022
Negamax3 P8,o4-mini-high P8,1,o4-mini-high P8,Negamax3 P8,o4-mini-high P8,23,2.5512263774871826,2023
Default Bot,Gemma2 P6,0,Default Bot,Gemma2 P6,Gemma2 P6,10,0.5595440864562988,2024
Default Bot,Gemma2 P6,1,Gemma2 P6,Default Bot,Gemma2 P6,7,0.6535613536834717,2025
claude3.7-sonnet P8,claude3.7-sonnet-thinking P6,0,claude3.7-sonnet P8,claude3.7-sonnet-thinking P6,claude3.7-sonnet-thinking P6,38,8.498257637023926,2026
claude3.7-sonnet P8,claude3.7-sonnet-thinking P6,1,claude3.7-sonnet-thinking P6,claude3.7-sonnet P8,claude3.7-sonnet-thinking P6,9,2.2867019176483154,2027
claude3.7-sonnet-thinking P8,o1 P6,0,claude3.7-sonnet-thinking P8,o1 P6,claude3.7-sonnet-thinking P8,17,5.390482187271118,2028
claude3.7-sonnet-thinking P8,o1 P6,1,o1 P6,claude3.7-sonnet-thinking P8,claude3.7-sonnet-thinking P8,20,7.544672966003418,2029
gemini-pro-2.0 P6,o1 P8,0,gemini-pro-2.0 P6,o1 P8,gemini-pro-2.0 P6,21,17.00450849533081,2030
gemini-pro-2.0 P6,o1 P8,1,o1 P8,gemini-pro-2.0 P6,o1 P8,35,20.135295152664185,2031
gpt4o P6,r1 T0.5,0,gpt4o P6,r1 T0.5,gpt4o P6,11,6.543078422546387,2032
gpt4o P6,r1 T0.5,1,r1 T0.5,gpt4o P6,draw,42,18.681167602539062,2033
Negamax5 P10,o4-mini-high P12,0,Negamax5 P10,o4-mini-high P12,Negamax5 P10,41,7.799699783325195,2034
Negamax5 P10,o4-mini-high P12,1,o4-mini-high P12,Negamax5 P10,draw,42,12.215084552764893,2035
Gemini2.5 Pro P4 T0.25,Negamax3 P8,0,Negamax3 P8,Gemini2.5 Pro P4 T0.25,Gemini2.5 Pro P4 T0.25,22,9.709368705749512,2036
Gemini2.5 Pro P4 T0.25,Negamax3 P8,1,Gemini2.5 Pro P4 T0.25,Negamax3 P8,Gemini2.5 Pro P4 T0.25,21,14.214263677597046,2037
Gemini2.5 Pro P6 T0.25,r1 T0.25,0,r1 T0.25,Gemini2.5 Pro P6 T0.25,Gemini2.5 Pro P6 T0.25,18,6.3545684814453125,2038
Gemini2.5 Pro P6 T0.25,r1 T0.25,1,Gemini2.5 Pro P6 T0.25,r1 T0.25,Gemini2.5 Pro P6 T0.25,9,2.7717363834381104,2039
Gemini2.5 Flash Thinking P6,o4-mini-high P6,0,Gemini2.5 Flash Thinking P6,o4-mini-high P6,o4-mini-high P6,26,0.4485435485839844,2040
Gemini2.5 Flash Thinking P6,o4-mini-high P6,1,o4-mini-high P6,Gemini2.5 Flash Thinking P6,o4-mini-high P6,7,0.1845107078552246,2041
Negamax P6,o3 P10,0,Negamax P6,o3 P10,Negamax P6,27,10.692463636398315,2042
Negamax P6,o3 P10,1,o3 P10,Negamax P6,o3 P10,39,11.380006313323975,2043
Gemini2.5 Flash Thinking P8,Negamax3 P6,0,Negamax3 P6,Gemini2.5 Flash Thinking P8,Negamax3 P6,7,0.6755609512329102,2044
Gemini2.5 Flash Thinking P8,Negamax3 P6,1,Gemini2.5 Flash Thinking P8,Negamax3 P6,Negamax3 P6,24,1.6311414241790771,2045
claude3.7-sonnet P8,gemini-flash-2.0-thinking P8,0,claude3.7-sonnet P8,gemini-flash-2.0-thinking P8,gemini-flash-2.0-thinking P8,28,12.777138948440552,2046
claude3.7-sonnet P8,gemini-flash-2.0-thinking P8,1,gemini-flash-2.0-thinking P8,claude3.7-sonnet P8,gemini-flash-2.0-thinking P8,7,4.24488091468811,2047
Negamax P6,gemini-flash-2.0 P6,0,Negamax P6,gemini-flash-2.0 P6,Negamax P6,27,5.483983516693115,2048
