bot1,bot2,bot1_wins,bot2_wins,draws,total_games_in_match,total_moves,total_time,bot1_type,bot2_type
o1 P8,o4-mini-high P10,1,1,0,2,52,27.78096652030945,o1,o4-mini-high
QwQ P4,QwQ P6,1,1,0,2,68,19.411976099014282,QwQ,QwQ
gpt4o P4 T0.025,o3 P8,2,0,0,2,35,7.649991035461426,gpt4o,o3
gemini-flash-2.0-thinking P6,gpt4o P4 T0.1,0,2,0,2,55,6.039992570877075,gemini-flash-2.0-thinking,gpt4o
Negamax4 P10 T0.1,Negamax4 P6 T0.1,0,0,2,2,84,172.05782055854797,Negamax4,Negamax4
Negamax P1,Negamax5B P4 T0.1,0,2,0,2,29,0.031000137329101562,Negamax,Negamax5B
Negamax4 P8 T0.1,o1 P8,0,2,0,2,61,32.324960708618164,Negamax4,o1
Negamax5 P10 T0.01,o1 P6,2,0,0,2,61,13.719983339309692,Negamax5,o1
Negamax P1,Negamax4 P10 T0.025,0,2,0,2,53,143.16278338432312,Negamax,Negamax4
Gemini2.5 Pro P6 T0.01,Negamax5 P1,2,0,0,2,41,0.20299983024597168,Gemini2.5 Pro,Negamax5
Gemini2.5 Flash Thinking P6,gpt4o P6,0,2,0,2,49,13.107984066009521,Gemini2.5 Flash Thinking,gpt4o
Negamax5 P6 T0.1,Qwen3 P2,1,1,0,2,64,0.39799928665161133,Negamax5,Qwen3
Negamax4 P4 T0.1,o3 P8,2,0,0,2,37,7.512990951538086,Negamax4,o3
gpt4o P2,gpt4o P4,1,1,0,2,50,22.584972620010376,gpt4o,gpt4o
Gemini2.5 Flash Thinking P8,same.dev P1,1,1,0,2,39,1.4919981956481934,Gemini2.5 Flash Thinking,same.dev
Negamax3 P2,claude3.7-sonnet-thinking P1,0,2,0,2,39,0.03499937057495117,Negamax3,claude3.7-sonnet-thinking
o3 P1,same.dev P6,1,1,0,2,16,1.002004623413086,o3,same.dev
LeChat P8,Negamax4 P8 T0.01,0,2,0,2,59,13.365983963012695,LeChat,Negamax4
Negamax5 P1,o3 P1,1,1,0,2,28,2.003997564315796,Negamax5,o3
Gemini2.5 Flash Thinking P6,LeChat P8,0,2,0,2,57,5.316993474960327,Gemini2.5 Flash Thinking,LeChat
Gemini2.5 Flash Thinking P4,gemini-pro-2.0 P2,0,1,1,2,49,0.1659998893737793,Gemini2.5 Flash Thinking,gemini-pro-2.0
claude3.7-sonnet P6,o4-mini-high P6,1,1,0,2,54,6.496992111206055,claude3.7-sonnet,o4-mini-high
gpt4o P10,o4-mini-high P8,0,1,1,2,81,19.556976318359375,gpt4o,o4-mini-high
Negamax3 P1,Qwen3 P6,0,2,0,2,25,2.6959972381591797,Negamax3,Qwen3
Qwen3 P1,gpt4o P6 T0.1,0,2,0,2,47,3.3099961280822754,Qwen3,gpt4o
Gemma2 P4,Negamax5B P8 T0.01,0,2,0,2,45,2.8469903469085693,Gemma2,Negamax5B
Qwen3 P2,o3 P6,0,2,0,2,41,4.032994985580444,Qwen3,o3
Negamax5 P2,Negamax5 P8 T0.1,0,2,0,2,51,1.3869984149932861,Negamax5,Negamax5
Gemma2 P2,Negamax4 P8 T0.025,0,2,0,2,45,6.473991870880127,Gemma2,Negamax4
Negamax4 P4 T0.1,o3 P6,1,1,0,2,48,5.343993425369263,Negamax4,o3
Negamax5B P10 T0.1,Negamax5B P6 T0.1,0,0,2,2,84,8.200989961624146,Negamax5B,Negamax5B
Negamax5B P1,same.dev P2,0,2,0,2,29,0.0010001659393310547,Negamax5B,same.dev
Negamax5 P4 T0.01,Qwen3 P6,0,2,0,2,39,3.7829957008361816,Negamax5,Qwen3
Negamax3 P1,o4-mini-high P4,0,2,0,2,19,0.007999658584594727,Negamax3,o4-mini-high
o3-mini-high-search I6000,r1 T0.5,0,2,0,2,47,18.7289776802063,o3-mini-high-search,r1
Negamax5 P4,Qwen3 P4,0,2,0,2,37,0.40199923515319824,Negamax5,Qwen3
LeChat P6,Negamax5 P6,1,1,0,2,72,1.7229979038238525,LeChat,Negamax5
Negamax5B P1,gemini-flash-2.0 P8,1,1,0,2,34,6.047992467880249,Negamax5B,gemini-flash-2.0
Negamax5 P10 T0.1,o1 P8,2,0,0,2,67,48.41494154930115,Negamax5,o1
Negamax4 P4,o4-mini-high P8,0,2,0,2,49,0.2589998245239258,Negamax4,o4-mini-high
Negamax5B P4 T0.1,o3-mini-high P4,1,1,0,2,66,0.6411972045898438,Negamax5B,o3-mini-high
Negamax P1,Random Bot,2,0,0,2,39,0.0009999275207519531,Negamax,RandomBot
Gemini2.5 Pro P4 T0.025,Gemini2.5 Pro P6 T0.01,1,1,0,2,34,0.5521972179412842,Gemini2.5 Pro,Gemini2.5 Pro
Gemini2.5 Pro P1,gpt4o P10,0,2,0,2,29,14.317180395126343,Gemini2.5 Pro,gpt4o
gpt4o P10 T0.01,o3-mini-high P2,0,2,0,2,33,5.5621912479400635,gpt4o,o3-mini-high
Gemini2.5 Pro P6,gemini-flash-2.0-thinking P4,2,0,0,2,43,6.7141900062561035,Gemini2.5 Pro,gemini-flash-2.0-thinking
gemini-flash-2.0 P8,o1 P2,0,2,0,2,29,5.3642919063568115,gemini-flash-2.0,o1
Negamax5 P4 T0.025,Negamax5B P10 T0.025,0,2,0,2,53,14.026180744171143,Negamax5,Negamax5B
gpt4o P6,r1 T0.25,1,0,1,2,53,24.86516785621643,gpt4o,r1
Negamax2 P6,Qwen3 P1,1,1,0,2,32,0.7290849685668945,Negamax2,Qwen3
Negamax5 P4 T0.025,gemini-flash-2.0 P1,2,0,0,2,27,0.039999961853027344,Negamax5,gemini-flash-2.0
Negamax4 P4,r1 T0.5,2,0,0,2,47,11.549184083938599,Negamax4,r1
LeChat P4,Negamax5 P4 T0.01,1,1,0,2,46,0.23099946975708008,LeChat,Negamax5
Negamax5B P2,o1 P4,0,2,0,2,31,0.37502503395080566,Negamax5B,o1
Negamax5 P1,claude3.7-sonnet P4,0,2,0,2,27,4.3249945640563965,Negamax5,claude3.7-sonnet
Qwen3 P4,gpt4o P4,0,2,0,2,33,9.061186790466309,Qwen3,gpt4o
Negamax4 P4,Negamax5 P6,0,1,1,2,59,0.5149993896484375,Negamax4,Negamax5
Negamax5B P10 T0.01,gpt4o P6 T0.1,0,1,1,2,72,12.526182651519775,Negamax5B,gpt4o
QwQ P6,gpt4o P6 T0.1,2,0,0,2,77,23.150169849395752,QwQ,gpt4o
Gemma2 P4,o3-mini-high P1,1,1,0,2,70,0.48399925231933594,Gemma2,o3-mini-high
Qwen3 P6,gemini-flash-2.0-thinking P6,0,2,0,2,49,7.807188034057617,Qwen3,gemini-flash-2.0-thinking
Negamax P6,o3 P2,1,1,0,2,58,11.902184247970581,Negamax,o3
Negamax4 P10 T0.1,Negamax5B P1,2,0,0,2,39,24.598169803619385,Negamax4,Negamax5B
Negamax2 P8,gemini-flash-2.0 P4,2,0,0,2,33,7.977189540863037,Negamax2,gemini-flash-2.0
Negamax4 P4 T0.025,o3-mini-high-search I3000,2,0,0,2,41,7.94832181930542,Negamax4,o3-mini-high-search
Negamax4 P10,o4-mini-high P12,0,2,0,2,65,35.61538052558899,Negamax4,o4-mini-high
Gemini2.5 Flash Thinking P4,o4-mini-high P10,0,2,0,2,49,1.7389323711395264,Gemini2.5 Flash Thinking,o4-mini-high
Gemini2.5 Pro P6,o1 P1,2,0,0,2,21,3.725440740585327,Gemini2.5 Pro,o1
Gemma2 P6,Negamax5B P4,0,2,0,2,53,2.3671936988830566,Gemma2,Negamax5B
Negamax4 P10 T0.025,Negamax4 P10 T0.1,1,0,1,2,80,85.30404019355774,Negamax4,Negamax4
Negamax4 P10 T0.025,claude3.7-sonnet-thinking P1,1,0,1,2,70,26.526881456375122,Negamax4,claude3.7-sonnet-thinking
gemini-flash-2.0 P4,o3 P8,0,2,0,2,31,5.511738538742065,gemini-flash-2.0,o3
Gemma2 P8,Negamax5 P4 T0.01,0,2,0,2,31,9.76749849319458,Gemma2,Negamax5
Gemini2.5 Flash Thinking P2,Random Bot,2,0,0,2,25,0.03708910942077637,Gemini2.5 Flash Thinking,RandomBot
QwQ P1,same.dev P6,0,2,0,2,61,4.576340436935425,QwQ,same.dev
QwQ P6,claude3.7-sonnet P1,2,0,0,2,57,29.692506551742554,QwQ,claude3.7-sonnet
Gemma2 P2,Negamax4 P10 T0.1,0,2,0,2,47,30.326632976531982,Gemma2,Negamax4
gemini-flash-2.0-thinking P1,o4-mini-high P4,0,2,0,2,41,0.07969450950622559,gemini-flash-2.0-thinking,o4-mini-high
Gemini2.5 Pro P4,gpt4o P1,2,0,0,2,27,10.477993488311768,Gemini2.5 Pro,gpt4o
Negamax4 P10 T0.1,gemini-flash-2.0 P4,0,2,0,2,75,38.735068559646606,Negamax4,gemini-flash-2.0
Negamax P1,gpt4o P4 T0.1,0,2,0,2,17,1.0044677257537842,Negamax,gpt4o
claude3.7-sonnet P10,o4-mini-high P10,1,1,0,2,66,13.196604490280151,claude3.7-sonnet,o4-mini-high
Negamax5B P4 T0.025,gemini-flash-2.0-thinking P6,1,0,1,2,65,6.10947322845459,Negamax5B,gemini-flash-2.0-thinking
gpt4o P4 T0.1,gpt4o P6 T0.1,1,1,0,2,68,8.42374849319458,gpt4o,gpt4o
Gemini2.5 Pro P4 T0.25,gemini-flash-2.0 P4,2,0,0,2,33,3.232710361480713,Gemini2.5 Pro,gemini-flash-2.0
Negamax4 P4 T0.1,Negamax5 P6 T0.025,1,1,0,2,70,2.0925424098968506,Negamax4,Negamax5
Negamax2 P8,gemini-flash-2.0-thinking P8,0,1,1,2,84,35.45466637611389,Negamax2,gemini-flash-2.0-thinking
gemini-pro-2.0 P8,o3 P1,2,0,0,2,29,12.200816869735718,gemini-pro-2.0,o3
Negamax2 P2,o4-mini-high P2,0,2,0,2,71,0.024563312530517578,Negamax2,o4-mini-high
Negamax5 P1,Negamax5B P4 T0.025,0,2,0,2,35,0.16661334037780762,Negamax5,Negamax5B
gemini-flash-2.0 P8,o3-mini-high P1,1,1,0,2,62,10.086998224258423,gemini-flash-2.0,o3-mini-high
Negamax P1,Negamax4 P6,0,2,0,2,49,1.7532274723052979,Negamax,Negamax4
Negamax4 P1,o4-mini-high P6,0,2,0,2,17,0.19952845573425293,Negamax4,o4-mini-high
Negamax P6,same.dev P1,1,1,0,2,48,13.008637428283691,Negamax,same.dev
LeChat P2,gemini-flash-2.0 P8,1,1,0,2,64,9.292610168457031,LeChat,gemini-flash-2.0
o3 P4,same.dev P4,2,0,0,2,21,1.6558587551116943,o3,same.dev
LeChat P10,o3 P1,2,0,0,2,29,12.544172048568726,LeChat,o3
Negamax4 P8 T0.025,o3-mini-high-search I4000,2,0,0,2,51,19.38720154762268,Negamax4,o3-mini-high-search
Gemini2.5 Pro P6 T0.025,LeChat P4,2,0,0,2,53,1.1605515480041504,Gemini2.5 Pro,LeChat
Negamax5 P8 T0.01,o4-mini-high P2,1,0,1,2,49,5.353545904159546,Negamax5,o4-mini-high
Negamax5B P1,o1 P2,0,2,0,2,29,0.03406524658203125,Negamax5B,o1
Negamax2 P8,claude3.7-sonnet-thinking P8,0,1,1,2,64,29.49241852760315,Negamax2,claude3.7-sonnet-thinking
Negamax4 P4 T0.01,o4-mini-high P8,1,1,0,2,66,1.0868782997131348,Negamax4,o4-mini-high
LeChat P8,claude3.7-sonnet P8,0,2,0,2,49,17.155364751815796,LeChat,claude3.7-sonnet
Negamax5 P6 T0.1,o3-mini-high-search I5000,2,0,0,2,33,18.694817543029785,Negamax5,o3-mini-high-search
claude3.7-sonnet P6,r1 T0.01,2,0,0,2,25,9.839443683624268,claude3.7-sonnet,r1
Gemini2.5 Flash Thinking P2,same.dev P2,1,1,0,2,51,0.413466215133667,Gemini2.5 Flash Thinking,same.dev
Negamax3 P1,gpt4o P10 T0.1,0,2,0,2,17,9.839338064193726,Negamax3,gpt4o
Gemini2.5 Pro P2,o3-mini-high-search I5000,2,0,0,2,15,10.452987432479858,Gemini2.5 Pro,o3-mini-high-search
Negamax5 P6 T0.025,gpt4o P10 T0.1,0,2,0,2,47,29.829352855682373,Negamax5,gpt4o
Negamax5 P10,gpt4o P8 T0.1,0,2,0,2,43,29.764800548553467,Negamax5,gpt4o
Gemini2.5 Pro P6 T0.01,Negamax4 P8 T0.025,1,1,0,2,52,20.965126514434814,Gemini2.5 Pro,Negamax4
claude3.7-sonnet P2,gemini-flash-2.0-thinking P4,1,1,0,2,52,9.47872281074524,claude3.7-sonnet,gemini-flash-2.0-thinking
Negamax5 P6,claude3.7-sonnet P4,1,1,0,2,68,12.825768947601318,Negamax5,claude3.7-sonnet
Negamax4 P10 T0.1,o3-mini-high-search I5000,2,0,0,2,47,65.5968291759491,Negamax4,o3-mini-high-search
Negamax5 P8 T0.1,gpt4o P8 T0.025,0,2,0,2,61,11.018080234527588,Negamax5,gpt4o
Gemini2.5 Pro P2,Negamax5B P1,2,0,0,2,49,0.13748431205749512,Gemini2.5 Pro,Negamax5B
Negamax4 P8 T0.1,Negamax5 P10,1,1,0,2,82,49.0104718208313,Negamax4,Negamax5
claude3.7-sonnet P1,o3-mini-high-search I3000,2,0,0,2,25,19.450347900390625,claude3.7-sonnet,o3-mini-high-search
LeChat P6,Negamax5 P6 T0.025,1,0,1,2,82,5.931959390640259,LeChat,Negamax5
Negamax3 P6,gemini-flash-2.0-thinking P1,2,0,0,2,33,0.957082986831665,Negamax3,gemini-flash-2.0-thinking
gpt4o P2,o4-mini-high P6,0,1,1,2,53,14.196447134017944,gpt4o,o4-mini-high
Qwen3 P4,claude3.7-sonnet-thinking P2,0,2,0,2,57,1.7472045421600342,Qwen3,claude3.7-sonnet-thinking
LeChat P1,Negamax5 P4 T0.025,1,1,0,2,52,0.10990071296691895,LeChat,Negamax5
Negamax2 P4,Negamax5 P6 T0.1,0,2,0,2,69,1.8478009700775146,Negamax2,Negamax5
Negamax5B P6 T0.01,same.dev P4,1,1,0,2,46,2.1534461975097656,Negamax5B,same.dev
Negamax5 P1,same.dev P4,0,2,0,2,41,0.45482707023620605,Negamax5,same.dev
Negamax5B P8 T0.025,gemini-pro-2.0 P6,1,0,1,2,76,20.911701202392578,Negamax5B,gemini-pro-2.0
Gemini2.5 Pro P6,gpt4o P10,2,0,0,2,75,43.88733172416687,Gemini2.5 Pro,gpt4o
Gemini2.5 Flash Thinking P1,Gemini2.5 Pro P4 T0.25,0,2,0,2,45,2.433846950531006,Gemini2.5 Flash Thinking,Gemini2.5 Pro
Gemma2 P1,o1 P4,0,2,0,2,37,2.305737018585205,Gemma2,o1
Negamax5B P10 T0.1,o4-mini-high P6,1,0,1,2,83,28.54525327682495,Negamax5B,o4-mini-high
Default Bot,gpt4o P10 T0.1,0,2,0,2,21,12.079697370529175,DefaultBot,gpt4o
Negamax5 P8 T0.1,o3 P2,1,1,0,2,50,13.260492324829102,Negamax5,o3
Negamax4 P8 T0.025,Qwen3 P1,2,0,0,2,43,10.960578203201294,Negamax4,Qwen3
Gemma2 P2,gpt4o P8 T0.025,0,2,0,2,35,4.959458351135254,Gemma2,gpt4o
LeChat P6,Negamax5B P6 T0.1,0,1,1,2,75,2.5290839672088623,LeChat,Negamax5B
Negamax4 P10 T0.025,Negamax5 P10,1,1,0,2,64,152.7225043773651,Negamax4,Negamax5
Negamax5B P4,gemini-flash-2.0 P4,1,0,1,2,81,1.1663012504577637,Negamax5B,gemini-flash-2.0
Gemini2.5 Pro P1,o3 P4,0,2,0,2,27,1.8108117580413818,Gemini2.5 Pro,o3
Negamax5 P4 T0.1,gpt4o P6 T0.025,0,2,0,2,57,1.3824632167816162,Negamax5,gpt4o
o1 P8,o4-mini-high P8,0,2,0,2,53,48.076730251312256,o1,o4-mini-high
Negamax4 P4,Negamax4 P4 T0.25,1,1,0,2,78,0.5144591331481934,Negamax4,Negamax4
Gemini2.5 Pro P4 T0.1,Negamax5B P2,2,0,0,2,27,1.1440374851226807,Gemini2.5 Pro,Negamax5B
Negamax4 P6,o3-mini-high P1,2,0,0,2,41,0.789053201675415,Negamax4,o3-mini-high
Gemma2 P8,Random Bot,2,0,0,2,35,51.34698152542114,Gemma2,RandomBot
gemini-flash-2.0 P4,gpt4o P6 T0.025,0,2,0,2,51,2.2783782482147217,gemini-flash-2.0,gpt4o
claude3.7-sonnet P6,gpt4o P10 T0.1,1,1,0,2,60,42.69218873977661,claude3.7-sonnet,gpt4o
Negamax5B P8 T0.025,gemini-flash-2.0-thinking P4,2,0,0,2,61,10.401795387268066,Negamax5B,gemini-flash-2.0-thinking
gpt4o P8 T0.025,o4-mini-high P6,0,1,1,2,72,5.569412708282471,gpt4o,o4-mini-high
Negamax3 P4,Negamax5B P8 T0.1,0,2,0,2,57,4.8489696979522705,Negamax3,Negamax5B
gemini-flash-2.0-thinking P8,gpt4o P4 T0.1,1,1,0,2,64,52.51801371574402,gemini-flash-2.0-thinking,gpt4o
o3 P10,o4-mini-high P6,0,2,0,2,39,8.89439344406128,o3,o4-mini-high
Gemini2.5 Pro P4 T0.1,Gemini2.5 Pro P6 T0.25,1,1,0,2,30,4.638244390487671,Gemini2.5 Pro,Gemini2.5 Pro
LeChat P8,claude3.7-sonnet-thinking P1,0,2,0,2,49,7.740680694580078,LeChat,claude3.7-sonnet-thinking
Negamax4 P8 T0.01,gemini-flash-2.0 P8,2,0,0,2,41,13.183562994003296,Negamax4,gemini-flash-2.0
Negamax4 P8,Negamax5 P6 T0.1,1,1,0,2,48,20.17197036743164,Negamax4,Negamax5
Qwen3 P2,gpt4o P4 T0.1,0,2,0,2,43,3.1881144046783447,Qwen3,gpt4o
Gemma2 P2,Negamax5 P4 T0.025,0,2,0,2,35,0.09610557556152344,Gemma2,Negamax5
gpt4o P2,gpt4o P6 T0.025,1,1,0,2,52,14.91153883934021,gpt4o,gpt4o
Gemma2 P6,o3 P6,0,2,0,2,29,7.8958587646484375,Gemma2,o3
LeChat P2,Negamax5 P4 T0.01,0,1,1,2,74,0.33119678497314453,LeChat,Negamax5
Negamax P1,Negamax3 P1,1,1,0,2,32,0.0033850669860839844,Negamax,Negamax3
Negamax5B P6 T0.01,gemini-flash-2.0-thinking P2,2,0,0,2,51,1.236711025238037,Negamax5B,gemini-flash-2.0-thinking
Negamax5B P4 T0.025,gemini-flash-2.0-thinking P8,0,1,1,2,74,47.51001167297363,Negamax5B,gemini-flash-2.0-thinking
QwQ P2,o1 P1,2,0,0,2,41,0.44565916061401367,QwQ,o1
QwQ P2,gemini-flash-2.0-thinking P8,1,1,0,2,48,50.52740716934204,QwQ,gemini-flash-2.0-thinking
Negamax P4,gemini-flash-2.0 P6,2,0,0,2,51,6.660191535949707,Negamax,gemini-flash-2.0
Negamax2 P6,o3-mini-high P4,0,2,0,2,73,4.876244068145752,Negamax2,o3-mini-high
o3-mini-high P2,same.dev P4,1,1,0,2,28,0.6166226863861084,o3-mini-high,same.dev
Gemini2.5 Pro P6 T0.1,Qwen3 P1,2,0,0,2,31,1.4102044105529785,Gemini2.5 Pro,Qwen3
gemini-flash-2.0-thinking P2,r1 T0.01,1,1,0,2,22,5.635458946228027,gemini-flash-2.0-thinking,r1
Negamax3 P8,gemini-flash-2.0 P8,2,0,0,2,33,25.477513551712036,Negamax3,gemini-flash-2.0
claude3.7-sonnet P8,o3 P8,1,1,0,2,64,24.973348379135132,claude3.7-sonnet,o3
Negamax5 P10 T0.025,Negamax5B P8 T0.1,0,2,0,2,79,37.27382493019104,Negamax5,Negamax5B
Negamax4 P6,Negamax5 P1,2,0,0,2,27,0.6782805919647217,Negamax4,Negamax5
Negamax4 P6 T0.025,gpt4o P4 T0.025,0,2,0,2,57,1.8334832191467285,Negamax4,gpt4o
Gemini2.5 Pro P6,Negamax P2,2,0,0,2,25,12.808438539505005,Gemini2.5 Pro,Negamax
claude3.7-sonnet P8,r1 T0.01,2,0,0,2,27,10.342040061950684,claude3.7-sonnet,r1
Negamax5 P8 T0.025,gemini-flash-2.0-thinking P6,0,2,0,2,43,20.07496166229248,Negamax5,gemini-flash-2.0-thinking
Negamax5B P10 T0.025,Random Bot,2,0,0,2,27,15.554461002349854,Negamax5B,RandomBot
Negamax5B P4,QwQ P6,0,2,0,2,47,42.57498240470886,Negamax5B,QwQ
gpt4o P10 T0.025,r1 T0.1,2,0,0,2,35,24.35614824295044,gpt4o,r1
Gemini2.5 Pro P4 T0.1,same.dev P2,1,1,0,2,44,1.1309142112731934,Gemini2.5 Pro,same.dev
Negamax4 P4 T0.01,gemini-flash-2.0-thinking P1,2,0,0,2,37,0.07652759552001953,Negamax4,gemini-flash-2.0-thinking
gemini-flash-2.0 P8,gpt4o P8 T0.025,0,1,1,2,53,12.162017107009888,gemini-flash-2.0,gpt4o
gpt4o P2,gpt4o P4 T0.01,1,1,0,2,52,14.917885065078735,gpt4o,gpt4o
Negamax3 P4,Negamax4 P8,0,2,0,2,67,15.149063110351562,Negamax3,Negamax4
gpt4o P4 T0.1,o1 P8,2,0,0,2,61,89.8708643913269,gpt4o,o1
Negamax4 P6,o1 P8,2,0,0,2,33,88.78880000114441,Negamax4,o1
Negamax P6,Negamax4 P8,1,1,0,2,64,45.35693979263306,Negamax,Negamax4
Gemini2.5 Pro P6,Negamax5B P1,2,0,0,2,41,10.636592149734497,Gemini2.5 Pro,Negamax5B
Negamax2 P2,claude3.7-sonnet-thinking P8,0,2,0,2,27,7.537278175354004,Negamax2,claude3.7-sonnet-thinking
Negamax4 P4 T0.25,gpt4o P8,0,2,0,2,45,14.675015211105347,Negamax4,gpt4o
QwQ P6,claude3.7-sonnet P10,2,0,0,2,45,53.29626798629761,QwQ,claude3.7-sonnet
Negamax5 P8 T0.01,gpt4o P10 T0.025,1,1,0,2,60,27.60094118118286,Negamax5,gpt4o
Negamax5 P6,o3 P6,2,0,0,2,29,4.8137733936309814,Negamax5,o3
Negamax5B P8 T0.01,o4-mini-high P10,0,1,1,2,72,11.092936038970947,Negamax5B,o4-mini-high
Gemini2.5 Pro P6 T0.1,Gemma2 P6,2,0,0,2,21,4.056175947189331,Gemini2.5 Pro,Gemma2
QwQ P6,Random Bot,2,0,0,2,25,36.206058740615845,QwQ,RandomBot
Negamax5B P4 T0.01,gemini-pro-2.0 P8,2,0,0,2,67,23.749563932418823,Negamax5B,gemini-pro-2.0
Gemini2.5 Pro P6 T0.025,o1 P8,1,1,0,2,42,81.59496116638184,Gemini2.5 Pro,o1
Random Bot,same.dev P1,0,2,0,2,17,0.0,RandomBot,same.dev
o3 P8,o3-mini-high P2,0,2,0,2,47,10.899988889694214,o3,o3-mini-high
Negamax5 P10 T0.01,gemini-pro-2.0 P2,2,0,0,2,51,30.521982669830322,Negamax5,gemini-pro-2.0
Negamax5B P10,claude3.7-sonnet-thinking P4,1,0,1,2,84,42.71401596069336,Negamax5B,claude3.7-sonnet-thinking
Negamax P2,Negamax5B P1,1,1,0,2,42,0.029324769973754883,Negamax,Negamax5B
claude3.7-sonnet-thinking P8,o3-mini-high P6,0,1,1,2,65,35.4948148727417,claude3.7-sonnet-thinking,o3-mini-high
Gemini2.5 Flash Thinking P1,Negamax P4,0,2,0,2,41,0.4094560146331787,Gemini2.5 Flash Thinking,Negamax
gemini-flash-2.0 P1,r1 T0.25,0,2,0,2,61,15.585990905761719,gemini-flash-2.0,r1
claude3.7-sonnet-thinking P1,claude3.7-sonnet-thinking P8,0,2,0,2,41,12.443842887878418,claude3.7-sonnet-thinking,claude3.7-sonnet-thinking
Negamax5 P10 T0.025,r1 T0.1,2,0,0,2,49,39.678372859954834,Negamax5,r1
claude3.7-sonnet-thinking P1,o3-mini-high-search I1000,2,0,0,2,33,14.646890878677368,claude3.7-sonnet-thinking,o3-mini-high-search
Negamax4 P4 T0.025,same.dev P4,1,1,0,2,60,0.9820482730865479,Negamax4,same.dev
Negamax4 P10 T0.1,Negamax5B P8,0,2,0,2,63,100.49843883514404,Negamax4,Negamax5B
Negamax2 P2,Negamax4 P4 T0.25,0,2,0,2,15,0.02298116683959961,Negamax2,Negamax4
Negamax5B P4 T0.025,Negamax5B P4 T0.1,0,0,2,2,84,0.23018455505371094,Negamax5B,Negamax5B
gemini-pro-2.0 P4,o1 P4,1,1,0,2,50,2.0459961891174316,gemini-pro-2.0,o1
Negamax3 P6,Negamax5 P4 T0.1,1,1,0,2,68,1.7464957237243652,Negamax3,Negamax5
Negamax4 P6 T0.025,o3 P1,1,1,0,2,40,3.018826484680176,Negamax4,o3
Negamax4 P6 T0.1,Negamax4 P8 T0.025,1,1,0,2,68,16.444854974746704,Negamax4,Negamax4
LeChat P2,gemini-flash-2.0-thinking P4,0,2,0,2,33,1.1756389141082764,LeChat,gemini-flash-2.0-thinking
Gemma2 P4,Negamax5B P6 T0.01,0,2,0,2,51,2.297487497329712,Gemma2,Negamax5B
o4-mini-high P4,r1 T0.5,1,0,1,2,53,13.061387538909912,o4-mini-high,r1
Gemini2.5 Pro P4 T0.025,o4-mini-high P12,0,2,0,2,69,34.494768142700195,Gemini2.5 Pro,o4-mini-high
gemini-pro-2.0 P2,same.dev P4,1,1,0,2,36,0.8911111354827881,gemini-pro-2.0,same.dev
LeChat P1,Negamax4 P8,0,2,0,2,75,14.294598579406738,LeChat,Negamax4
Gemini2.5 Pro P2,gpt4o P10 T0.025,2,0,0,2,79,18.48803949356079,Gemini2.5 Pro,gpt4o
Negamax4 P4 T0.25,claude3.7-sonnet-thinking P6,0,2,0,2,49,9.362835168838501,Negamax4,claude3.7-sonnet-thinking
Gemini2.5 Pro P6 T0.1,Gemma2 P1,2,0,0,2,27,1.2431964874267578,Gemini2.5 Pro,Gemma2
Gemini2.5 Pro P4 T0.01,Qwen3 P6,1,1,0,2,48,14.231409788131714,Gemini2.5 Pro,Qwen3
Negamax3 P2,gemini-flash-2.0 P8,1,1,0,2,42,8.365639686584473,Negamax3,gemini-flash-2.0
claude3.7-sonnet-thinking P4,o3 P1,2,0,0,2,27,2.765631675720215,claude3.7-sonnet-thinking,o3
Negamax4 P8,o1 P2,0,1,1,2,82,15.514842748641968,Negamax4,o1
claude3.7-sonnet P10,same.dev P1,2,0,0,2,27,3.9434614181518555,claude3.7-sonnet,same.dev
LeChat P8,Negamax3 P2,2,0,0,2,33,9.449404954910278,LeChat,Negamax3
Negamax4 P10 T0.01,QwQ P2,0,2,0,2,65,110.68714642524719,Negamax4,QwQ
Negamax5 P6 T0.1,gpt4o P4 T0.025,0,2,0,2,49,1.1557152271270752,Negamax5,gpt4o
claude3.7-sonnet-thinking P6,o3-mini-high-search I1000,2,0,0,2,15,13.609662532806396,claude3.7-sonnet-thinking,o3-mini-high-search
Negamax5 P6,o3-mini-high-search I6000,2,0,0,2,27,18.424250841140747,Negamax5,o3-mini-high-search
Negamax4 P10,o4-mini-high P2,0,2,0,2,83,90.88219952583313,Negamax4,o4-mini-high
Negamax4 P8 T0.01,gemini-pro-2.0 P2,2,0,0,2,51,18.992554903030396,Negamax4,gemini-pro-2.0
Negamax5 P10 T0.1,o4-mini-high P4,0,2,0,2,77,22.456440687179565,Negamax5,o4-mini-high
gpt4o P8 T0.01,o4-mini-high P10,0,0,2,2,84,11.228609323501587,gpt4o,o4-mini-high
Gemma2 P4,o3-mini-high-search I4000,1,1,0,2,50,34.86722135543823,Gemma2,o3-mini-high-search
Gemini2.5 Pro P4 T0.1,claude3.7-sonnet-thinking P6,0,2,0,2,33,6.67047643661499,Gemini2.5 Pro,claude3.7-sonnet-thinking
Negamax5 P2,gpt4o P6 T0.025,0,2,0,2,39,1.0551886558532715,Negamax5,gpt4o
Negamax4 P8 T0.01,gemini-pro-2.0 P4,1,1,0,2,80,41.8288037776947,Negamax4,gemini-pro-2.0
Gemini2.5 Flash Thinking P6,Negamax4 P6,0,2,0,2,45,5.143886566162109,Gemini2.5 Flash Thinking,Negamax4
