bot1,bot2,bot1_wins,bot2_wins,draws,total_moves,total_time,bot1_type,bot2_type
o3-mini-high P1,Negamax4 P8 T0.1,0,2,0,37,3.942878484725952,Other,Negamax4
QwQ P4,Neural Bot genomes/winner.pkl,2,0,0,29,1.579714059829712,Other,NeuralBot
gpt4o P8 T0.025,Neural Bot winner_gen200.pkl,2,0,0,25,1.068425178527832,Other,NeuralBot
r1 T0.25,Negamax4 P6 T0.1,0,2,0,41,20.179704904556274,Other,Negamax4
claude3.7-sonnet-thinking P8,Negamax5 P4 T0.025,2,0,0,55,17.652162551879883,Other,Negamax5
gpt4o P4 T0.1,Negamax5 P8 T0.1,2,0,0,59,5.318277597427368,Other,Negamax5
gemini-flash-2.0 P4,Negamax5B P12 T0.025,0,2,0,37,49.15395545959473,Other,Negamax5B
gpt4o P6 T0.025,Negamax5B P10 T0.025,0,0,2,84,9.732661962509155,Other,Negamax5B
gpt4o P12 T0.025,Negamax5 P10,0,2,0,57,47.7436740398407,Other,Negamax5
same.dev P4,Negamax4 P8 T0.01,1,0,1,79,3.4165680408477783,Other,Negamax4
r1 T0.25,Negamax5B P8,0,1,1,61,31.37145709991455,Other,Negamax5B
gpt4o P4 T0.01,gpt4o P2,2,0,0,29,0.7255723476409912,Other,Other
gpt4o P10,Negamax5 P1,2,0,0,21,3.7315151691436768,Other,Negamax5
same.dev P6,Negamax3 P4,2,0,0,65,2.9212257862091064,Other,Negamax3
o1 P8,Neural Bot genomes/checkpoint_gen100.pkl,2,0,0,37,11.569866418838501,Other,NeuralBot
LeChat P4,Negamax5B P12 T0.025,0,2,0,75,32.34869337081909,Other,Negamax5B
gpt4o P1,Negamax5 P4 T0.1,0,2,0,37,0.5860390663146973,Other,Negamax5
o3-mini-high-search I7000,Negamax5 P10 T0.25,0,2,0,41,22.74263572692871,Other,Negamax5
gemini-flash-2.0-thinking P1,gpt4o P2,0,2,0,41,0.580059289932251,Other,Other
gemini-flash-2.0-thinking P8,Negamax5 P4 T0.01,1,0,1,74,21.359264612197876,Other,Negamax5
gpt4o P10 T0.01,Negamax5 P12 T0.025,1,1,0,72,51.908246755599976,Other,Negamax5
LeChat P2,Neural Bot winner_1gen1500.pkl,1,1,0,30,0.04883527755737305,Other,NeuralBot
gemini-flash-2.0-thinking P8,Neural Bot genomes/winner9_gen800.pkl,2,0,0,31,8.953547477722168,Other,NeuralBot
o3-mini-high P2,Negamax5B P8 T0.01,0,1,1,59,2.502626419067383,Other,Negamax5B
gpt4o P6 T0.01,Neural Bot genomes/checkpoint_gen100.pkl,2,0,0,17,0.14949989318847656,Other,NeuralBot
gemini-pro-2.0 P1,Neural Bot winner_gen700.pkl,2,0,0,15,0.013953447341918945,Other,NeuralBot
gpt4o P6 T0.25,Negamax4 P8,2,0,0,59,10.576119184494019,Other,Negamax4
gpt4o P1,gemini-flash-2.0-thinking P8,0,2,0,33,11.945536375045776,Other,Other
o3-mini-high-search I5000,Negamax5 P12 T0.25,0,2,0,47,57.55535054206848,Other,Negamax5
o3-mini-high P1,Negamax2 P4,0,2,0,57,0.09069657325744629,Other,Negamax2
o3-mini-high P6,Negamax4 P8 T0.25,2,0,0,53,10.834254026412964,Other,Negamax4
o3-mini-high-search I1000,Negamax5B P6 T0.25,0,2,0,33,5.252424716949463,Other,Negamax5B
gemini-flash-2.0-thinking P4,Neural Bot genomes/winner9_gen800.pkl,2,0,0,25,0.2132856845855713,Other,NeuralBot
gpt4o P12,Negamax2 P6,0,2,0,35,46.00500011444092,Other,Negamax2
gemini-pro-2.0 P4,Negamax5 P10,1,1,0,68,15.312270402908325,Other,Negamax5
gpt4o P4 T0.25,Negamax5B P12 T0.025,1,0,1,79,57.740729570388794,Other,Negamax5B
LeChat P8,Negamax5 P8 T0.01,0,2,0,59,8.47862958908081,Other,Negamax5
gemini-flash-2.0-thinking P1,o1 P6,0,2,0,33,4.523862600326538,Other,Other
same.dev P6,Negamax5 P6 T0.01,1,1,0,46,1.9454901218414307,Other,Negamax5
o3-mini-high-search I3000,gpt4o P6 T0.25,0,2,0,35,11.72476840019226,Other,Other
o3-mini-high-search I6000,Negamax P4,0,2,0,29,6.334803581237793,Other,Negamax
gemini-flash-2.0 P2,Negamax5 P12 T0.025,1,0,1,76,77.94286608695984,Other,Negamax5
gemini-flash-2.0 P2,gemini-flash-2.0-thinking P6,0,2,0,35,2.008280038833618,Other,Other
o3-mini-high-search I2000,Negamax4 P10 T0.25,0,2,0,47,23.366321086883545,Other,Negamax4
gpt4o P4 T0.25,gemini-flash-2.0 P2,1,1,0,50,6.914861679077148,Other,Other
o1 P1,Negamax4 P10 T0.25,0,1,1,71,75.38120937347412,Other,Negamax4
gemini-flash-2.0-thinking P8,Negamax5B P6 T0.01,1,1,0,60,19.557067394256592,Other,Negamax5B
gpt4o P6 T0.25,Negamax5B P8 T0.01,1,0,1,81,10.599635601043701,Other,Negamax5B
claude3.7-sonnet P8,Negamax2 P2,2,0,0,37,4.703364610671997,Other,Negamax2
gpt4o P8 T0.1,Negamax2 P6,2,0,0,59,5.286413669586182,Other,Negamax2
o3-mini-high P4,Neural Bot genomes/winner6_gen200.pkl,2,0,0,21,0.43753623962402344,Other,NeuralBot
gpt4o P4 T0.01,claude3.7-sonnet P4,2,0,0,47,6.864135026931763,Other,Other
claude3.7-sonnet-thinking P6,Neural Bot genomes/checkpoint_gen100.pkl,2,0,0,17,1.9695122241973877,Other,NeuralBot
gpt4o P6 T0.01,Negamax2 P4,2,0,0,55,0.46245265007019043,Other,Negamax2
gemini-pro-2.0 P2,Negamax4 P8 T0.025,2,0,0,57,5.1339240074157715,Other,Negamax4
claude3.7-sonnet-thinking P1,Negamax4 P6 T0.1,2,0,0,59,0.30298757553100586,Other,Negamax4
same.dev P6,Negamax5 P6 T0.025,1,1,0,46,1.9255564212799072,Other,Negamax5
r1 T0.25,gemini-pro-2.0 P8,0,2,0,25,23.29366683959961,Other,Other
gemini-flash-2.0 P1,o3-mini-high-search I4000,0,2,0,65,11.348635196685791,Other,Other
gpt4o P12 T0.01,Negamax4 P8 T0.1,0,2,0,71,27.363554000854492,Other,Negamax4
gpt4o P12 T0.25,Negamax4 P6 T0.025,2,0,0,55,35.28512191772461,Other,Negamax4
gpt4o P12 T0.1,gemini-pro-2.0 P4,1,1,0,60,64.70104837417603,Other,Other
gpt4o P8 T0.025,Negamax5B P8,0,0,2,84,3.5795280933380127,Other,Negamax5B
LeChat P1,Random Bot,2,0,0,27,0.004983186721801758,Other,RandomBot
gpt4o P6,Neural Bot genomes/winner3_gen800.pkl,2,0,0,33,0.6916861534118652,Other,NeuralBot
gpt4o P12 T0.1,Neural Bot genomes/winner_gen100.pkl,2,0,0,29,38.975927114486694,Other,NeuralBot
gpt4o P6 T0.025,Negamax5B P4 T0.01,0,0,2,84,1.4511444568634033,Other,Negamax5B
gpt4o P10 T0.025,claude3.7-sonnet P8,1,1,0,66,20.832899570465088,Other,Other
claude3.7-sonnet-thinking P8,Neural Bot winner_1gen400.pkl,2,0,0,17,4.049954175949097,Other,NeuralBot
claude3.7-sonnet-thinking P4,Negamax P2,2,0,0,21,0.49733591079711914,Other,Negamax
gemini-flash-2.0-thinking P8,Negamax4 P6 T0.25,1,1,0,56,21.108975648880005,Other,Negamax4
gemini-pro-2.0 P2,same.dev P1,2,0,0,27,0.03388714790344238,Other,Other
o1 P8,Gemma3 P6,2,0,0,41,36.7601854801178,Other,Other
LeChat P2,Negamax5 P6 T0.01,1,1,0,62,0.5122859477996826,Other,Negamax5
r1 T0.1,gpt4o P12 T0.25,0,2,0,33,56.409592628479004,Other,Other
claude3.7-sonnet P6,Negamax5 P2,2,0,0,41,5.529498100280762,Other,Negamax5
gpt4o P8 T0.1,Neural Bot genomes/winner8_gen300.pkl,2,0,0,27,2.4687399864196777,Other,NeuralBot
gpt4o P4 T0.025,Negamax5B P1,2,0,0,35,0.7205889225006104,Other,Negamax5B
gpt4o P6 T0.25,Negamax4 P6 T0.25,1,0,1,71,10.580110549926758,Other,Negamax4
gemini-flash-2.0 P2,Negamax P4,1,1,0,46,0.19634294509887695,Other,Negamax
gemini-pro-2.0 P8,Negamax5 P12 T0.1,1,1,0,76,93.77250719070435,Other,Negamax5
gpt4o P8,gpt4o P10 T0.25,0,2,0,75,13.742624044418335,Other,Other
gemini-flash-2.0-thinking P6,Negamax2 P6,2,0,0,53,6.374670028686523,Other,Negamax2
claude3.7-sonnet-thinking P8,Neural Bot winner_gen1000.pkl,2,0,0,19,6.0667009353637695,Other,NeuralBot
o3-mini-high-search I4000,Negamax2 P1,1,1,0,34,6.00789737701416,Other,Negamax2
r1 T0.025,Negamax5 P12 T0.025,0,2,0,31,56.4793586730957,Other,Negamax5
gemini-flash-2.0-thinking P1,claude3.7-sonnet-thinking P4,0,2,0,25,0.5960056781768799,Other,Other
o1 P1,Negamax5B P8 T0.25,0,2,0,55,2.0172500610351562,Other,Negamax5B
gemini-flash-2.0 P1,Gemma3 P8,0,2,0,37,10.927435159683228,Other,Other
gpt4o P12,Negamax4 P4 T0.025,1,1,0,56,60.389275550842285,Other,Negamax4
claude3.7-sonnet P6,LeChat P8,2,0,0,51,14.033547639846802,Other,Other
gpt4o P10 T0.25,Neural Bot genomes/winner6_gen200.pkl,2,0,0,27,6.780312538146973,Other,NeuralBot
gemini-flash-2.0-thinking P8,Negamax5 P12 T0.025,1,1,0,74,88.69675755500793,Other,Negamax5
same.dev P8,Negamax5 P10,1,1,0,40,12.440373659133911,Other,Negamax5
LeChat P6,Negamax5 P4 T0.1,1,0,1,80,1.1770615577697754,Other,Negamax5
o3-mini-high-search I6000,Negamax5B P10,0,2,0,47,13.172922611236572,Other,Negamax5B
gemini-flash-2.0 P6,Negamax5 P10,0,2,0,33,14.086864233016968,Other,Negamax5
gemini-flash-2.0 P4,Negamax5B P10 T0.25,0,2,0,71,10.131094694137573,Other,Negamax5B
gemini-flash-2.0 P4,Negamax5 P12 T0.25,0,2,0,63,76.7995662689209,Other,Negamax5
gpt4o P6 T0.25,Negamax P6,2,0,0,47,14.676890134811401,Other,Negamax
QwQ P2,Negamax5B P12 T0.1,2,0,0,75,51.992217779159546,Other,Negamax5B
o3-mini-high-search I7000,Gemma3 P4,0,2,0,57,11.00617265701294,Other,Other
gemini-pro-2.0 P8,Neural Bot genomes/winner4_gen300.pkl,2,0,0,19,8.458696603775024,Other,NeuralBot
claude3.7-sonnet P10,Negamax5B P4 T0.01,0,2,0,57,8.617166519165039,Other,Negamax5B
gpt4o P12,same.dev P8,0,2,0,31,27.23049283027649,Other,Other
claude3.7-sonnet-thinking P6,Negamax5B P12 T0.01,1,1,0,76,60.80189514160156,Other,Negamax5B
same.dev P6,claude3.7-sonnet-thinking P1,1,1,0,60,4.619543075561523,Other,Other
claude3.7-sonnet-thinking P2,Negamax P2,2,0,0,41,0.09268927574157715,Other,Negamax
claude3.7-sonnet P8,Neural Bot winner_1gen400.pkl,2,0,0,21,2.492659091949463,Other,NeuralBot
o3-mini-high P2,r1 T0.01,2,0,0,31,15.038679361343384,Other,Other
r1 T0.01,Negamax4 P6,0,2,0,31,15.170239448547363,Other,Negamax4
r1 T0.025,gpt4o P12 T0.25,0,2,0,33,55.53329658508301,Other,Other
LeChat P6,Negamax4 P10 T0.025,0,2,0,47,39.23432731628418,Other,Negamax4
o3-mini-high-search I4000,same.dev P6,0,2,0,43,8.77663254737854,Other,Other
gpt4o P8 T0.01,gpt4o P6 T0.025,0,2,0,79,2.9174394607543945,Other,Other
gpt4o P6 T0.01,Negamax5B P8 T0.25,1,1,0,72,2.2905375957489014,Other,Negamax5B
gemini-pro-2.0 P1,gpt4o P10 T0.25,0,2,0,23,8.446937322616577,Other,Other
o3-mini-high-search I3000,Negamax5 P4 T0.25,0,2,0,29,6.247297286987305,Other,Negamax5
gpt4o P12 T0.025,Negamax5 P12 T0.01,1,0,1,74,85.97307229042053,Other,Negamax5
gemini-flash-2.0-thinking P1,Neural Bot genomes/winner7_gen900.pkl,0,2,0,49,0.019933223724365234,Other,NeuralBot
LeChat P6,Negamax2 P8,0,0,2,84,11.06218671798706,Other,Negamax2
o3-mini-high-search I1000,Negamax5B P4 T0.01,0,2,0,37,5.858731269836426,Other,Negamax5B
same.dev P4,Negamax5 P12 T0.1,1,1,0,56,39.56555414199829,Other,Negamax5
gpt4o P10,Neural Bot winner_gen100.pkl,2,0,0,27,5.822649955749512,Other,NeuralBot
gemini-flash-2.0 P6,Neural Bot genomes/winner5_gen300.pkl,2,0,0,27,1.7033007144927979,Other,NeuralBot
claude3.7-sonnet-thinking P8,Negamax2 P8,2,0,0,55,26.16179585456848,Other,Negamax2
QwQ P1,Neural Bot genomes/winner.pkl,2,0,0,25,0.015946388244628906,Other,NeuralBot
gpt4o P10,Negamax5 P6 T0.1,1,0,1,64,7.6186418533325195,Other,Negamax5
Gemma3 P8,Negamax4 P4 T0.01,0,2,0,53,19.197099924087524,Other,Negamax4
gpt4o P8 T0.01,same.dev P8,1,0,1,81,18.803417682647705,Other,Other
claude3.7-sonnet-thinking P1,Neural Bot genomes/winner8.pkl,2,0,0,27,0.0189359188079834,Other,NeuralBot
gpt4o P10 T0.25,Negamax4 P10,1,1,0,68,29.400957822799683,Other,Negamax4
claude3.7-sonnet-thinking P6,Negamax5B P4 T0.25,1,1,0,56,4.940469264984131,Other,Negamax5B
claude3.7-sonnet P6,gpt4o P10 T0.1,0,2,0,49,19.93562889099121,Other,Other
o1 P6,Neural Bot genomes/checkpoint_gen100.pkl,2,0,0,21,1.2856979370117188,Other,NeuralBot
gemini-pro-2.0 P1,Neural Bot genomes/winner2_gen1200.pkl,2,0,0,25,0.03189277648925781,Other,NeuralBot
Gemma3 P4,gpt4o P2,0,2,0,43,0.9259018898010254,Other,Other
claude3.7-sonnet-thinking P2,Negamax5B P4,1,0,1,76,0.15647649765014648,Other,Negamax5B
o3-mini-high-search I7000,gpt4o P4 T0.1,0,2,0,31,8.952179193496704,Other,Other
Gemma3 P4,Negamax5 P6,0,2,0,37,0.470426082611084,Other,Negamax5
gpt4o P4 T0.1,Gemma3 P6,2,0,0,47,5.424848794937134,Other,Other
claude3.7-sonnet P10,Default Bot,2,0,0,27,4.158087730407715,Other,DefaultBot
claude3.7-sonnet-thinking P2,Negamax5 P2,2,0,0,57,0.09867048263549805,Other,Negamax5
o3-mini-high P6,Neural Bot genomes/winner7_gen900.pkl,2,0,0,31,3.7723770141601562,Other,NeuralBot
o1 P2,Negamax2 P2,2,0,0,49,0.0817265510559082,Other,Negamax2
o3-mini-high P4,Negamax5B P10 T0.25,0,2,0,69,11.95911717414856,Other,Negamax5B
LeChat P1,Negamax P1,2,0,0,25,0.005980014801025391,Other,Negamax
claude3.7-sonnet P2,Negamax5 P6 T0.025,1,1,0,60,8.254379749298096,Other,Negamax5
o1 P1,Negamax5B P10 T0.01,0,2,0,51,8.777629375457764,Other,Negamax5B
claude3.7-sonnet P8,Negamax5 P6 T0.025,1,1,0,50,8.31218671798706,Other,Negamax5
claude3.7-sonnet P12,Negamax3 P2,2,0,0,31,4.800935745239258,Other,Negamax3
gpt4o P12 T0.25,Negamax2 P6,2,0,0,49,57.010183572769165,Other,Negamax2
gemini-flash-2.0-thinking P8,Negamax2 P2,2,0,0,67,28.76469349861145,Other,Negamax2
o3-mini-high P2,Negamax5 P8,2,0,0,63,3.7859389781951904,Other,Negamax5
claude3.7-sonnet-thinking P4,r1 T0.01,2,0,0,27,13.598107099533081,Other,Other
o1 P1,o3-mini-high-search I2000,0,2,0,63,12.462905168533325,Other,Other
gpt4o P12,gpt4o P8 T0.01,0,1,1,61,27.863708019256592,Other,Other
Gemma3 P6,Negamax5B P8 T0.25,0,2,0,65,4.3749680519104,Other,Negamax5B
o3-mini-high-search I5000,Negamax5B P6 T0.25,0,2,0,45,5.994549036026001,Other,Negamax5B
gpt4o P8 T0.01,Negamax5B P12 T0.1,0,2,0,75,54.452247619628906,Other,Negamax5B
LeChat P2,Negamax4 P4 T0.25,1,1,0,48,0.07375359535217285,Other,Negamax4
o3-mini-high-search I7000,Neural Bot genomes/winner2_gen1200.pkl,1,1,0,50,7.5114734172821045,Other,NeuralBot
gpt4o P1,LeChat P8,1,1,0,48,5.403918027877808,Other,Other
Gemma3 P8,Negamax5 P8 T0.25,0,2,0,29,10.282202005386353,Other,Negamax5
gpt4o P12 T0.1,Neural Bot genomes/winner9_gen800.pkl,2,0,0,41,34.38488793373108,Other,NeuralBot
gemini-flash-2.0-thinking P4,Negamax3 P1,2,0,0,15,0.09468340873718262,Other,Negamax3
claude3.7-sonnet P10,Negamax P1,2,0,0,25,3.2102582454681396,Other,Negamax
gemini-flash-2.0-thinking P6,Neural Bot winner_1gen1000.pkl,2,0,0,21,2.462759017944336,Other,NeuralBot
gpt4o P4 T0.01,claude3.7-sonnet-thinking P8,0,1,1,57,13.891125679016113,Other,Other
gemini-flash-2.0 P2,gemini-flash-2.0-thinking P8,1,1,0,52,15.334296941757202,Other,Other
LeChat P8,claude3.7-sonnet P1,0,2,0,63,12.138989210128784,Other,Other
gemini-flash-2.0 P4,Negamax4 P8 T0.1,0,2,0,41,3.8381574153900146,Other,Negamax4
gpt4o P12 T0.25,o3-mini-high P1,2,0,0,39,30.683274030685425,Other,Other
o1 P6,Negamax5B P6 T0.25,0,2,0,73,4.94943904876709,Other,Negamax5B
o3-mini-high-search I4000,Negamax3 P2,0,2,0,49,10.79986310005188,Other,Negamax3
gemini-flash-2.0-thinking P1,Negamax5B P12 T0.01,0,2,0,31,43.82828974723816,Other,Negamax5B
gpt4o P8 T0.25,Negamax5B P6 T0.025,1,1,0,74,9.383601665496826,Other,Negamax5B
o3-mini-high-search I1000,gpt4o P12 T0.25,0,2,0,29,47.653491258621216,Other,Other
gemini-pro-2.0 P1,gpt4o P12 T0.25,0,2,0,23,51.22283315658569,Other,Other
Gemma3 P2,Neural Bot genomes/winner3_gen1000.pkl,2,0,0,49,0.09567975997924805,Other,NeuralBot
gpt4o P6,Gemma3 P1,2,0,0,41,0.7205889225006104,Other,Other
gemini-flash-2.0 P4,Negamax5B P10 T0.01,0,2,0,71,10.100488662719727,Other,Negamax5B
gemini-flash-2.0-thinking P6,Negamax5 P12 T0.025,0,2,0,73,63.09610390663147,Other,Negamax5
LeChat P10,o3-mini-high P2,0,2,0,65,15.216370344161987,Other,Other
gpt4o P4 T0.01,Negamax4 P10,1,1,0,64,34.17068910598755,Other,Negamax4
gpt4o P10 T0.01,Negamax4 P10 T0.025,1,0,1,74,37.902403831481934,Other,Negamax4
gemini-flash-2.0-thinking P6,Negamax4 P8,1,0,1,67,12.17554497718811,Other,Negamax4
claude3.7-sonnet P8,Negamax5B P10 T0.025,1,1,0,68,22.343130826950073,Other,Negamax5B
gemini-pro-2.0 P1,LeChat P6,1,1,0,38,1.1900181770324707,Other,Other
same.dev P6,Negamax5 P6,1,1,0,46,2.5006327629089355,Other,Negamax5
o1 P6,claude3.7-sonnet P2,1,1,0,48,10.972570419311523,Other,Other
gemini-flash-2.0 P8,Negamax4 P10,0,2,0,57,52.264347553253174,Other,Negamax4
claude3.7-sonnet P1,Negamax5B P8 T0.25,1,1,0,56,8.371275186538696,Other,Negamax5B
claude3.7-sonnet P6,o3-mini-high-search I4000,2,0,0,23,8.511804342269897,Other,Other
LeChat P8,Negamax5 P8 T0.1,1,1,0,78,11.429043054580688,Other,Negamax5
claude3.7-sonnet-thinking P8,Default Bot,2,0,0,25,8.32941460609436,Other,DefaultBot
QwQ P6,same.dev P2,2,0,0,33,10.306286096572876,Other,Other
r1 T0.25,Neural Bot genomes/winne7.pkl,2,0,0,27,14.067700147628784,Other,NeuralBot
gpt4o P12,Negamax5 P12 T0.1,0,2,0,53,87.94804120063782,Other,Negamax5
gemini-flash-2.0 P1,claude3.7-sonnet-thinking P8,0,2,0,23,7.419659614562988,Other,Other
o3-mini-high-search I4000,Negamax5 P8 T0.01,0,2,0,23,5.516028881072998,Other,Negamax5
gpt4o P1,Negamax4 P4 T0.25,1,1,0,28,0.47241878509521484,Other,Negamax4
gpt4o P6 T0.01,Negamax4 P4 T0.25,2,0,0,47,0.5262391567230225,Other,Negamax4
claude3.7-sonnet-thinking P6,Neural Bot genomes/winner5_gen300.pkl,2,0,0,29,4.622019529342651,Other,NeuralBot
gpt4o P10 T0.01,r1 T0.025,2,0,0,31,20.370610237121582,Other,Other
gemini-pro-2.0 P8,Negamax4 P10,1,1,0,70,65.67097425460815,Other,Negamax4
o3-mini-high P6,Negamax P4,2,0,0,37,7.2512242794036865,Other,Negamax
claude3.7-sonnet P8,Negamax5 P10 T0.25,1,1,0,74,25.614065170288086,Other,Negamax5
gpt4o P6 T0.25,Negamax5B P4 T0.025,0,0,2,84,8.459181547164917,Other,Negamax5B
gpt4o P6 T0.25,Neural Bot genomes/checkpoint_gen100.pkl,2,0,0,17,2.5943195819854736,Other,NeuralBot
gpt4o P4 T0.1,gpt4o P6 T0.25,0,0,2,84,13.543169975280762,Other,Other
Gemma3 P2,Negamax5 P6 T0.025,0,2,0,15,0.15249037742614746,Other,Negamax5
Gemma3 P6,Neural Bot winner.pkl,2,0,0,39,2.297312021255493,Other,NeuralBot
claude3.7-sonnet P4,Negamax3 P1,2,0,0,33,5.070035934448242,Other,Negamax3
gpt4o P6 T0.01,Negamax5B P6,0,0,2,84,0.8272314071655273,Other,Negamax5B
same.dev P8,Negamax5B P10 T0.01,0,1,1,53,18.735082864761353,Other,Negamax5B
r1 T1,gpt4o P6,0,1,1,53,26.918700456619263,Other,Other
o1 P6,Negamax4 P8 T0.1,0,1,1,67,12.516604661941528,Other,Negamax4
QwQ P6,Negamax4 P1,2,0,0,19,10.032915592193604,Other,Negamax4
o3-mini-high-search I3000,Negamax5 P8 T0.1,0,2,0,53,10.274107933044434,Other,Negamax5
gpt4o P4 T0.1,Neural Bot winner_1gen400.pkl,2,0,0,17,1.0026447772979736,Other,NeuralBot
Gemma3 P1,gemini-flash-2.0-thinking P6,0,2,0,25,3.017901659011841,Other,Other
same.dev P8,same.dev P4,1,1,0,38,13.195333242416382,Other,Other
Gemma3 P2,Negamax5 P8 T0.025,0,2,0,27,1.7969865798950195,Other,Negamax5
QwQ P4,Negamax5B P6,2,0,0,71,2.297818899154663,Other,Negamax5B
gemini-flash-2.0-thinking P6,Neural Bot genomes/winner.pkl,2,0,0,39,2.741333246231079,Other,NeuralBot
gemini-flash-2.0 P2,gpt4o P10 T0.25,1,1,0,46,9.09407639503479,Other,Other
r1 T0.1,gemini-flash-2.0-thinking P1,2,0,0,47,24.017911434173584,Other,Other
Gemma3 P6,Negamax5B P12,0,2,0,55,98.27200436592102,Other,Negamax5B
o1 P6,Negamax5B P6 T0.025,0,2,0,61,5.283825159072876,Other,Negamax5B
gemini-pro-2.0 P2,Negamax4 P6 T0.01,0,1,1,76,0.6587951183319092,Other,Negamax4
o3-mini-high-search I1000,o3-mini-high P6,0,2,0,23,10.415655612945557,Other,Other
claude3.7-sonnet P1,Negamax5 P12 T0.01,1,1,0,66,86.8590886592865,Other,Negamax5
claude3.7-sonnet P1,Neural Bot genomes/winner4_gen300.pkl,2,0,0,19,2.8414907455444336,Other,NeuralBot
o1 P8,Negamax P1,2,0,0,17,13.48039984703064,Other,Negamax
o1 P4,Negamax5B P2,2,0,0,25,0.2197709083557129,Other,Negamax5B
gemini-flash-2.0 P1,Negamax5 P6 T0.01,0,2,0,25,0.15348601341247559,Other,Negamax5
LeChat P2,Negamax5 P10 T0.01,0,2,0,61,13.187137126922607,Other,Negamax5
claude3.7-sonnet-thinking P1,Negamax4 P2,2,0,0,63,0.03887009620666504,Other,Negamax4
o3-mini-high-search I4000,Negamax4 P6 T0.01,0,2,0,33,6.1018455028533936,Other,Negamax4
claude3.7-sonnet-thinking P4,Neural Bot winner_1gen400.pkl,2,0,0,19,0.40364980697631836,Other,NeuralBot
gpt4o P6 T0.01,Negamax5B P4 T0.1,1,0,1,80,0.6119523048400879,Other,Negamax5B
QwQ P4,Negamax5 P4 T0.025,2,0,0,47,2.113180160522461,Other,Negamax5
gpt4o P4 T0.1,Negamax5B P6 T0.25,1,0,1,76,4.172794342041016,Other,Negamax5B
claude3.7-sonnet-thinking P8,Negamax5B P6,1,0,1,77,19.163625717163086,Other,Negamax5B
claude3.7-sonnet P12,Negamax4 P2,2,0,0,37,5.4176294803619385,Other,Negamax4
Gemma3 P1,Negamax5 P12 T0.025,0,2,0,47,86.72578620910645,Other,Negamax5
gpt4o P4 T0.25,Negamax4 P8 T0.025,2,0,0,55,11.53666067123413,Other,Negamax4
LeChat P8,Negamax5B P8 T0.025,0,2,0,59,5.146536350250244,Other,Negamax5B
claude3.7-sonnet-thinking P2,Negamax5B P12 T0.025,0,1,1,59,71.01255941390991,Other,Negamax5B
gemini-flash-2.0-thinking P6,Negamax3 P8,1,1,0,64,13.704601526260376,Other,Negamax3
o3-mini-high P2,Gemma3 P6,2,0,0,17,1.1431748867034912,Other,Other
o1 P1,Negamax4 P4 T0.1,0,2,0,41,0.06378674507141113,Other,Negamax4
o3-mini-high P4,Negamax4 P6 T0.01,2,0,0,73,1.3893513679504395,Other,Negamax4
o1 P6,claude3.7-sonnet-thinking P1,1,1,0,66,3.074906826019287,Other,Other
r1 T0.01,Negamax P2,0,2,0,31,15.01023268699646,Other,Negamax
claude3.7-sonnet P12,Negamax5 P6 T0.1,2,0,0,55,8.640042543411255,Other,Negamax5
claude3.7-sonnet-thinking P6,claude3.7-sonnet-thinking P8,1,1,0,72,26.659772396087646,Other,Other
gemini-flash-2.0-thinking P1,Negamax5 P4 T0.25,0,2,0,29,0.053820133209228516,Other,Negamax5
gemini-pro-2.0 P8,Negamax5B P8 T0.25,2,0,0,53,24.751158952713013,Other,Negamax5B
Gemma3 P4,Negamax5B P8 T0.025,0,2,0,41,1.942533254623413,Other,Negamax5B
o3-mini-high P1,gpt4o P10 T0.25,0,2,0,39,8.322381496429443,Other,Other
o3-mini-high P4,Negamax2 P4,2,0,0,51,0.6627821922302246,Other,Negamax2
claude3.7-sonnet P2,Negamax5B P12 T0.01,1,1,0,62,62.850701570510864,Other,Negamax5B
gemini-flash-2.0-thinking P4,Negamax5B P6 T0.1,0,2,0,65,0.7983283996582031,Other,Negamax5B
gemini-flash-2.0-thinking P6,Negamax5B P8 T0.01,1,1,0,78,5.636174201965332,Other,Negamax5B
gpt4o P10 T0.01,Negamax4 P8 T0.25,1,0,1,68,8.583507537841797,Other,Negamax4
claude3.7-sonnet P4,Neural Bot winner_1gen400.pkl,2,0,0,23,3.1863369941711426,Other,NeuralBot
Gemma3 P6,Negamax4 P6 T0.01,0,2,0,37,2.2295398712158203,Other,Negamax4
o3-mini-high-search I5000,Negamax5 P6 T0.025,0,2,0,29,5.8584303855896,Other,Negamax5
gemini-flash-2.0 P1,gpt4o P12 T0.25,0,2,0,15,12.747574806213379,Other,Other
claude3.7-sonnet P10,Negamax5B P10 T0.01,0,2,0,33,19.396589279174805,Other,Negamax5B
o3-mini-high P6,Negamax4 P8 T0.01,0,1,1,83,14.80269742012024,Other,Negamax4
gpt4o P12 T0.01,Negamax5B P4 T0.25,0,1,1,65,23.7176251411438,Other,Negamax5B
LeChat P6,Negamax5 P12 T0.1,0,1,1,69,89.65322017669678,Other,Negamax5
gpt4o P12 T0.25,Neural Bot genomes/winner7_gen900.pkl,2,0,0,25,33.24923849105835,Other,NeuralBot
gpt4o P6,Neural Bot winner_1gen400.pkl,2,0,0,17,0.4016549587249756,Other,NeuralBot
gpt4o P10,Negamax5B P6,0,0,2,84,7.848737955093384,Other,Negamax5B
QwQ P4,Neural Bot genomes/winner6_gen200.pkl,2,0,0,23,1.2677578926086426,Other,NeuralBot
